1664184220959756, immer, 10529.40846144515, 680.79440059162, 528.9007485547438 
1664184220959756, wieder, 17877.684129338442, 661.1370332805334, 487.8936713462551 
1664184220959756, werden, 27955.500642897885, 678.384766151785, 468.5187635616744 
1664184220959756, zweifel, 971.9175652141151, 685.2272373034173, 685.0044858819851 
1664184220959756, an, 55017.04489184201, 647.2843462746187, 425.99350310331977 
1664184220959756, corona, 68024.82279692608, 650.6731430070992, 481.5251386697136 
1664184220959756, maßnahmen, 5074.437428763918, 666.9819486264417, 607.5033527183247 
1664184220959756, laut, 6434.72331723228, 654.3428376518092, 555.42320819817 
1664184220959756, eine, 53091.685354925896, 671.9976655004015, 434.2271059840012 
1664184220959756, zeigt, 7250.965933847509, 660.0951182454237, 549.5039512814751 
1664184220959756, welche, 5397.862884398278, 612.7253107350875, 566.3791661033903 
1664184220959756, regeln, 6224.318032710617, 614.7946251255088, 562.0420625298843 
1664184220959756, sind, 28829.160843047208, 674.2383394588129, 465.0698079685219 
1664184220959756, weniger, 5061.221532511592, 670.2765451623039, 605.0504137026701 
1664184220959756, frankfurt, 25313.91991348122, 667.4661705802846, 521.4201511981896 
1664184220959756, droht, 5309.0479630879, 653.1883828215931, 587.2122904867688 
1664184220959756, hochwasser, 485.2900350520152, 661.1617480486806, 660.4037793625032 
1664184220959756, gegen, 46309.23041062851, 655.7610104337174, 448.12478104128155 
1664184220959756, rudy, 329.958479960506, 813.4030584446855, 813.4030584446855 
1664184220959756, giuliani, 365.09496985482093, 804.4612058246569, 804.4612058246569 
1664184220959756, drohen, 1355.7884136201378, 630.8647635599924, 630.107913397684 
1664184220959756, zur, 19082.615475371098, 674.7941279197435, 497.9734085562234 
1664184220959756, donald, 8985.131530657589, 751.3294641242545, 751.151114550816 
1664184220959756, trump, 11325.28184154955, 737.5902990551665, 736.4323599685218 
1664184220959756, rb, 1518.63959191038, 553.1291739274925, 535.9916590521007 
1664184220959756, wolfsburg, 1461.6282221325378, 782.198142413123, 772.1933653765553 
1664184220959756, viertelfinale, 932.0755101040993, 668.861162799617, 668.861162799617 
1664184220959756, bei, 51187.203084392895, 641.7401480846842, 416.6496547873659 
1664184220959756, hart, 1406.2277726609868, 589.019957794552, 588.7668919744842 
1664184220959756, aber, 25860.728517228163, 654.1483592699209, 444.97816814069614 
1664184220959756, fair, 509.87370072958504, 609.6564890034315, 609.6564890034315 
1664184220959756, ging, 1116.3502407798915, 621.7956181205591, 621.7956181205591 
1664184220959756, es, 57599.854866680376, 669.2651368532902, 429.822774166831 
1664184220959756, um, 29544.40902732888, 666.780343295272, 454.40894221363584 
1664184220959756, ob, 4498.170183528884, 663.0435513872566, 585.7603947460391 
1664184220959756, jahr, 7268.666431945628, 618.6006862284315, 531.099639203516 
1664184220959756, mit, 82222.49903774276, 659.9963354569597, 413.31019400292246 
1664184220959756, signal, 616.9572815319957, 644.2097292971829, 644.2097292971829 
1664184220959756, fürchtet, 785.2819547021097, 702.2275324454974, 702.2275324454974 
1664184220959756, dass, 16184.701686933233, 669.04447469254, 492.9649688263387 
1664184220959756, homeoffice, 1322.7872948453798, 692.7161089520698, 692.7161089520698 
1664184220959756, kommt, 9640.23638065188, 684.96231543845, 555.8647877684773 
1664184220959756, auch, 40764.44452576023, 673.0028700618823, 410.23694589392954 
1664184220959756, nach, 54389.755797123915, 653.8379732580222, 438.0203856685674 
1664184220959756, pandemie, 14758.482127492747, 606.0336934560761, 494.77413279175374 
1664184220959756, nicht, 60963.28628346843, 664.891275783142, 423.15851429404626 
1664184220959756, nur, 19189.08556213358, 670.7866486590342, 481.77050718882543 
1664184220959756, dem, 47104.01155865002, 685.0109612658017, 435.414066792124 
1664184220959756, papier, 227.58649402443768, 627.5150980358345, 627.5150980358345 
1664184220959756, höhe, 775.3609114477006, 629.2714444040629, 629.187635053481 
1664184220959756, treibt, 850.514156477049, 697.0385025656593, 697.0385025656593 
1664184220959756, kritik, 7034.501015008884, 716.5200154472687, 622.8408955638398 
1664184220959756, biden, 7012.16613029667, 722.2898288079285, 721.9850187370004 
1664184220959756, hat, 42307.929669543664, 679.8462451734888, 441.2930641654596 
1664184220959756, seinen, 5349.395134078175, 702.1082145739387, 595.0433870743567 
1664184220959756, job, 1104.437115227869, 657.2137075898493, 657.0114055408371 
1664184220959756, min, 218.06407699215112, 593.6910506855893, 593.6910506855893 
1664184220959756, november, 1160.795961171997, 632.7870197472632, 632.7870197472632 
1664184220959756, wurde, 6407.848581697497, 690.6562727659249, 582.8521420919532 
1664184220959756, abermals, 1333.8320641235657, 730.5112396735767, 729.9694786297644 
1664184220959756, getestet, 973.9731041996683, 706.8555972892489, 706.8555972892489 
1664184220959756, demokraten, 514.0791273138657, 769.0294027064011, 769.0294027064011 
1664184220959756, bereiten, 572.7308458023019, 565.2649665136794, 565.2649665136794 
1664184220959756, seine, 10748.121886122366, 682.255778404666, 526.8978851545596 
1664184220959756, vor, 48111.68234486608, 656.767208598773, 441.52575128501996 
1664184220959756, streeck, 936.8732494058871, 544.380848429123, 544.380848429123 
1664184220959756, fordert, 7211.400363110542, 663.8341085178431, 578.8538151339228 
1664184220959756, gesundheitsministerium, 324.90305006052216, 607.7335640426296, 607.7335640426296 
1664184220959756, jeden, 5496.556264572553, 455.23044755915197, 455.23044755915197 
1664184220959756, tag, 6970.393594403495, 538.3577190449366, 512.6392062522037 
1664184220959756, wir, 20662.11455682163, 625.5341506166717, 521.4723323857846 
1664184220959756, neuen, 12012.702020437133, 640.7592843765235, 517.0749118114206 
1664184220959756, fallzahlen, 6021.981100402424, 546.137933286311, 545.6012603020132 
1664184220959756, was, 30401.633428846897, 596.2095011663047, 456.3119605063185 
1664184220959756, sie, 56661.48806711173, 645.8036590092466, 440.60715240271344 
1664184220959756, stehen, 7860.2329368362825, 558.8061713622997, 504.1046412115756 
1664184220959756, olaf, 7121.875450133122, 490.34208928621933, 438.69216057340094 
1664184220959756, erklärt, 8609.026141571212, 552.2784949618647, 499.66629214532395 
1664184220959756, hier, 9171.324208490289, 647.9228941143092, 552.2323746193293 
1664184220959756, kurz, 6632.150594477421, 515.2511884004299, 482.6620222154302 
1664184220959756, zahlen, 9852.114643823636, 580.4090445137883, 535.179054814326 
1664184220959756, alles, 9455.03053842664, 573.9247565659879, 506.6968227407176 
1664184220959756, am, 34107.3310465996, 591.392382258693, 407.9850334308599 
1664184220959756, wissen, 7551.601840769404, 550.6441334888633, 528.8529205335454 
1664184220959756, müssen, 11856.548900984584, 643.6684762600637, 548.3512063252934 
1664184220959756, kinder, 5665.890901532296, 656.3647983199114, 600.3650822194951 
1664184220959756, als, 38499.92935668882, 667.623740230164, 446.3658430515029 
1664184220959756, variante, 5013.688174314117, 580.4177028786121, 546.080048892006 
1664184220959756, lauterbach, 5148.620874414248, 548.4867143266116, 510.2233805984452 
1664184220959756, warnt, 5200.817150092635, 663.4572146699086, 608.7296396745048 
1664184220959756, mutante, 846.3087814480659, 619.5837177691358, 619.5837177691358 
1664184220959756, aus, 43147.50205590578, 681.6020423232093, 454.83147064181037 
1664184220959756, indien, 1071.7379321963265, 716.8005048490006, 716.8005048490006 
1664184220959756, spricht, 6827.298181415235, 658.3779046365138, 551.0640332387594 
1664184220959756, einer, 22514.334377881234, 672.2252150966851, 471.02890553826745 
1664184220959756, millionen, 7063.913453929605, 666.0354055479495, 603.9521857518323 
1664184220959756, nächtliche, 263.8550523885322, 780.7510992128442, 780.7510992128442 
1664184220959756, ausgangssperren, 536.5775594941384, 746.6681126184287, 746.6681126184287 
1664184220959756, pflicht, 1219.2243921642387, 658.234536260581, 658.234536260581 
1664184220959756, zum, 24640.86162218359, 676.4315066601183, 482.2900086878408 
1664184220959756, ffp2, 620.1011579653878, 699.6251235063941, 699.6251235063941 
1664184220959756, maske, 930.6358129808142, 682.6469735537116, 682.4930758050848 
1664184220959756, hoeneß, 297.9692637691287, 667.6920748879886, 667.6920748879886 
1664184220959756, hört, 616.255739502937, 699.7802635457738, 699.7802635457738 
1664184220959756, tv, 8166.9832738590285, 726.9744671000171, 687.0096092529684 
1664184220959756, experte, 1202.3356484517044, 637.8501997554287, 637.8192915316877 
1664184220959756, rtl, 356.17806274626184, 702.3499646946561, 702.3499646946561 
1664184220959756, jetzt, 20423.317579340972, 674.9203069064828, 483.73449505233134 
1664184220959756, holstein, 1393.43999621568, 799.9630713562655, 799.9630713562655 
1664184220959756, steht, 9934.157052953553, 670.9784372096965, 556.0344565161951 
1664184220959756, halbfinale, 1295.8952217755664, 661.1609147916781, 649.0718144778061 
1664184220959756, wird, 34570.703734484545, 678.8746296924676, 451.89024798529164 
1664184220959756, frühling, 272.66844480672677, 570.453302435909, 570.453302435909 
1664184220959756, neuinfektionen, 7146.111031098565, 701.0979022889991, 674.0824305151713 
1664184220959756, inzidenz, 11742.026781398285, 671.8555661839463, 620.479293491513 
1664184220959756, nun, 22624.902778329448, 686.3471997257875, 444.76668355784176 
1664184220959756, deutsche, 10626.435366290501, 670.6454918107707, 558.1147057661547 
1664184220959756, reisende, 864.3498424848376, 658.4526221825446, 658.4526221825446 
1664184220959756, comeback, 1112.3879678983253, 648.2491612352494, 648.2491612352494 
1664184220959756, mario, 705.335687475859, 705.6024926161041, 705.6024926161041 
1664184220959756, draghi, 603.6091303390866, 575.7572617210474, 575.7572617210474 
1664184220959756, lohnt, 809.667801924827, 696.5764566379875, 696.5764566379875 
1664184220959756, protesten, 871.5696347661227, 731.7527967646134, 731.7527967646134 
1664184220959756, kassel, 683.7071969920003, 787.0037126831404, 787.0037126831404 
1664184220959756, kann, 14709.766363208968, 677.3212339991139, 520.3275430280186 
1664184220959756, polizei, 8203.973489611362, 680.8261889019215, 632.8651561852246 
1664184220959756, falsch, 1076.801771315383, 624.2578006697825, 623.4256262186215 
1664184220959756, machen, 5957.587205298985, 676.0949916358186, 594.0867178155344 
1664184220959756, dreyer, 332.1066328017769, 568.7992011541868, 549.7134037634078 
1664184220959756, wollen, 9133.800330006445, 683.1168283899198, 574.3782012202839 
1664184220959756, keine, 10707.315511951183, 628.7476693137002, 515.0424629899643 
1664184220959756, investoren, 402.7026361787287, 695.4196284643143, 695.4196284643143 
1664184220959756, gefährlich, 979.6833612692741, 643.2208515905448, 643.2208515905448 
1664184220959756, beachten, 1000.4872258108727, 717.6244480344911, 717.6244480344911 
1664184220959756, berlin, 7185.57912513186, 692.4235555152802, 602.133757717703 
1664184220959756, demonstrationen, 623.0490835882805, 624.8898121438792, 624.8898121438792 
1664184220959756, infektionsschutzgesetz, 731.4335910547857, 686.3007525285435, 686.3007525285435 
1664184220959756, soll, 17315.99746851789, 668.651696756574, 490.2427897819689 
1664184220959756, konferenz, 1118.716300678279, 692.8524126442936, 692.6997247215548 
1664184220959756, über, 34556.687580798265, 682.0842318853411, 463.79334823939445 
1664184220959756, europäischen, 1237.4211396245228, 658.508056389514, 658.508056389514 
1664184220959756, union, 6589.372669849858, 653.378152182707, 579.1689091631686 
1664184220959756, beginnen, 898.2441298677294, 646.6732859779211, 644.9787113637533 
1664184220959756, so, 23937.28691572125, 649.4546572023763, 477.53853268354305 
1664184220959756, chancen, 1275.2085123822776, 668.1052286967782, 667.5747906498798 
1664184220959756, anleger, 1311.7092758977403, 607.4821890873968, 607.4821890873968 
1664184220959756, minuten, 1113.7044473881137, 699.4919960414012, 699.2806823372479 
1664184220959756, durch, 9668.016491147595, 666.2018391987272, 530.8885903116246 
1664184220959756, passiert, 1023.048060170921, 674.0580573908178, 674.0580573908178 
1664184220959756, geschäfte, 659.5822080717649, 656.0468593465887, 656.0468593465887 
1664184220959756, masken, 1174.5268687225023, 686.073980516324, 686.073980516324 
1664184220959756, krise, 5674.477661020398, 659.5556596860084, 596.7875571921675 
1664184220959756, deutschland, 30545.265567013976, 659.1776601124488, 478.0127953022866 
1664184220959756, spitzt, 1019.2746884393644, 618.9051408816612, 618.6236198125778 
1664184220959756, sich, 72177.52413497887, 676.696290435188, 424.5665581389482 
1664184220959756, beratungen, 381.5649398782623, 642.4406716245213, 642.4406716245213 
1664184220959756, beim, 11213.871479936995, 670.3556878057126, 526.5382283966154 
1664184220959756, alle, 19670.47708432141, 694.4569875834266, 518.4657314634744 
1664184220959756, einig, 720.336047902587, 664.4965318176592, 664.4965318176592 
1664184220959756, satire@welt, 252.0105447759759, 572.6985219287843, 572.6985219287843 
1664184220959756, inzidenzwert, 329.37770711296, 636.7869502489389, 636.7869502489389 
1664184220959756, lockdown, 5280.10120056992, 633.4935523860349, 611.024454394489 
1664184220959756, hessen, 8182.338973569858, 663.1429346866754, 599.0264494010299 
1664184220959756, verschärft, 1320.0742055788737, 646.8605140527703, 646.8605140527703 
1664184220959756, ab, 14930.857360153095, 639.9459486514841, 504.8264337533012 
1664184220959756, heute, 8796.276687177124, 673.9498331925427, 584.4699010969517 
1664184220959756, ostern, 992.9580880882093, 683.9175249226805, 683.9175249226805 
1664184220959756, sieg, 4488.73638804163, 680.0592955642365, 601.0556861985358 
1664184220959756, leverkusen, 1026.3408323145015, 731.3603057253813, 731.0875716820451 
1664184220959756, spd, 10035.013908941453, 670.9085611019251, 555.3328144709667 
1664184220959756, verteidigt, 1325.943063869644, 641.6951934389708, 641.4851657803482 
1664184220959756, hanau, 1254.6623312100369, 673.3199232653045, 673.3199232653045 
1664184220959756, offenbach, 1074.2775080315098, 744.1479543413553, 744.1479543413553 
1664184220959756, cdu, 10806.096018924194, 655.190742702419, 515.6990785223571 
1664184220959756, wiesbaden, 1477.1810886064982, 704.7419654590948, 704.7419654590948 
1664184220959756, skeptisch, 374.2201657552744, 643.6858561987999, 643.6858561987999 
1664184220959756, teilnehmer, 592.0715654804015, 702.8501699133652, 702.8501699133652 
1664184220959756, demo, 1175.7474396397695, 685.1536143603535, 685.1536143603535 
1664184220959756, potsdam, 271.86798380235814, 765.8405885519792, 765.8405885519792 
1664184220959756, doch, 22581.072388294622, 687.8515018403273, 452.9641935586066 
1664184220959756, wien, 420.4787662174084, 692.1749423260186, 692.1749423260186 
1664184220959756, mehr, 35454.7394100808, 659.6562948249186, 444.38444438053324 
1664184220959756, million, 719.3206706888194, 657.1483920324474, 656.9209374416544 
1664184220959756, menschen, 16486.17834354157, 642.1332498251298, 512.5457209301106 
1664184220959756, krankenhaus, 1123.2097277649987, 667.4301961984233, 667.4301961984233 
1664184220959756, ausbruch, 701.1615454939008, 699.4743948684809, 698.8213077481905 
1664184220959756, will, 27679.934553013256, 672.1184175894599, 471.1753104200233 
1664184220959756, dosen, 538.5188209810583, 613.527039854923, 613.3162292841776 
1664184220959756, pfizer, 517.1844648517134, 688.6575397003843, 688.6575397003843 
1664184220959756, produzieren, 251.1521088298568, 774.408268889755, 774.408268889755 
1664184220959756, festnahmen, 769.3249519127972, 698.8485220470642, 698.8485220470642 
1664184220959756, anti, 675.8589076076576, 714.44700630701, 714.44700630701 
1664184220959756, putin, 11618.490506694276, 586.6641650981493, 489.3661308194943 
1664184220959756, pokal, 1092.1478693983893, 719.5586618185893, 719.1740470036189 
1664184220959756, liverpool, 1131.3801624396726, 773.2358126735196, 771.4509524570385 
1664184220959756, kehrt, 794.2223344923261, 718.1207823094467, 718.1207823094467 
1664184220959756, zurück, 8975.98347266886, 667.8168020319815, 562.5022823866827 
1664184220959756, positive, 500.1138240689688, 629.5784031185092, 629.5784031185092 
1664184220959756, entwicklung, 1377.4474444191662, 672.1446284459832, 660.9555248701671 
1664184220959756, kitas, 939.680591082694, 563.1168790466436, 563.1168790466436 
1664184220959756, geschlossen, 856.8384450130638, 644.0326455191014, 644.0326455191014 
1664184220959756, war, 9460.18924408355, 675.6945902122169, 548.730968916123 
1664184220959756, impfstoff, 6212.11404230861, 625.6878542589617, 583.6068484359289 
1664184220959756, noch, 28211.4872329877, 662.7467508624234, 454.7734564568411 
1664184220959756, eingesetzt, 341.6452124911399, 640.7227881354695, 640.7227881354695 
1664184220959756, er, 27780.889853970093, 678.6096925416584, 476.38503402874716 
1664184220959756, einen, 23349.272168797233, 669.7768402056018, 461.61990437846254 
1664184220959756, russland, 21390.611970518294, 645.2189319535375, 508.0934068331028 
1664184220959756, wenn, 8920.05326739666, 678.0084276310804, 556.461081210723 
1664184220959756, eu, 12170.90625832986, 619.4084272026564, 524.8455678584743 
1664184220959756, zugelassen, 660.7217772361448, 686.5614784217481, 686.5614784217481 
1664184220959756, merkel, 4968.995829893981, 565.3048265331156, 495.64981294421403 
1664184220959756, hält, 5100.376977740954, 652.603523570826, 571.2608212290205 
1664184220959756, livestream, 1415.467677191035, 684.4218950875708, 684.0697484287762 
1664184220959756, dfb, 7116.323093612179, 575.6589985595915, 533.5592090668054 
1664184220959756, folgt, 1169.7312819001863, 694.6548886535767, 694.4763512428252 
1664184220959756, amerika, 1109.164149103912, 728.292556148339, 728.292556148339 
1664184220959756, ohne, 7686.688916452835, 666.9024029924885, 575.5421679725933 
1664184220959756, strom, 1295.493960059687, 660.101560427849, 659.9994887102935 
1664184220959756, schlechten, 386.3393252563983, 680.7312632247142, 680.7312632247142 
1664184220959756, kanzlerin, 1332.435074066792, 640.3578327242046, 639.9081144360644 
1664184220959756, weiterer, 669.0496136620267, 676.4570327358738, 676.4570327358738 
1664184220959756, gewalt, 1559.6127616264275, 686.7273269391453, 686.7273269391453 
1664184220959756, erfahren, 836.2422360693698, 739.2229326851049, 738.3239979077099 
